product_id,product_name,category,material,carbon_footprint_g,water_usage_L,recycled_content_pct,packaging_type,certifications,price_usd,manufacturer_country,eco_score,carbon_footprint_score,recyclability_score,packaging_score,sustainability_index,sustainability_index_normalized,raw_price_usd,product_description
159,Vegan Leather Casual Sneakers,Footwear,Vegan Leather,2305,2453,100,Recyclable Cardboard,Fair Trade,0.4173206851839214,Vietnam,0.8833642339457273,2.694274028629857,3.5,3.0,2.3732914787726753,48.7961599588649,64.2,Product Name: Vegan Leather Casual Sneakers. Category: Footwear. Material: Vegan Leather. Packaging: Recyclable Cardboard. Manufactured in: Vietnam. Eco Score: 0.9/5. Carbon Footprint Score: 2.7/5. Recyclability Score: 3.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 48.8/100.
160,Bamboo Fiber LED Desk Lamp,Electronics,Bamboo Fiber,3704,1598,0,None,None,0.3381560090083942,Vietnam,1.599528063374347,1.263803680981595,1.5,5.0,2.1589995233067825,42.897706182306834,52.6,Product Name: Bamboo Fiber LED Desk Lamp. Category: Electronics. Material: Bamboo Fiber. Packaging: None. Manufactured in: Vietnam. Eco Score: 1.6/5. Carbon Footprint Score: 1.3/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 42.9/100.
161,Cork Running Shoes,Footwear,Cork,2205,4511,100,Plastic Bag,None,0.3913874291953866,Portugal,0.0,2.796523517382413,2.0,1.0,1.438957055214724,23.078309761353577,60.4,Product Name: Cork Running Shoes. Category: Footwear. Material: Cork. Packaging: Plastic Bag. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 2.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 23.1/100.
162,Coconut Oil Bamboo Toothbrush,Personal Care,Coconut Oil,502,396,20,Glass Jar,Leaping Bunny,0.05712140858527265,Portugal,0.0,4.5378323108384455,1.9,3.0,2.3413496932515336,47.91695222086293,11.42,Product Name: Coconut Oil Bamboo Toothbrush. Category: Personal Care. Material: Coconut Oil. Packaging: Glass Jar. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 1.9/5. Packaging Score: 3.0/5. Overall Sustainability Index: 47.9/100.
163,Organic Canvas Running Shoes,Footwear,Organic Canvas,1591,2809,50,Paper Box,None,0.7009486112058965,USA,1.293359177481881,3.4243353783231085,1.5,2.0,2.115308366741497,41.6950932942756,105.76,Product Name: Organic Canvas Running Shoes. Category: Footwear. Material: Organic Canvas. Packaging: Paper Box. Manufactured in: USA. Eco Score: 1.3/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 1.5/5. Packaging Score: 2.0/5. Overall Sustainability Index: 41.7/100.
164,Organic Oats Coffee Beans,Food,Organic Oats,248,396,0,None,USDA Organic,0.14645465092472532,India,3.403421540535985,4.7975460122699385,1.5,5.0,3.7602902658417765,86.97373977460053,24.51,Product Name: Organic Oats Coffee Beans. Category: Food. Material: Organic Oats. Packaging: None. Manufactured in: India. Eco Score: 3.4/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 87.0/100.
165,Local Fruits Herbal Tea Bag,Food,Local Fruits,255,464,80,Recyclable Cardboard,Fair Trade,0.022725721695215997,France,1.3862295634586213,4.790388548057259,3.1,3.0,3.072985433454764,68.05545711939827,6.38,Product Name: Local Fruits Herbal Tea Bag. Category: Food. Material: Local Fruits. Packaging: Recyclable Cardboard. Manufactured in: France. Eco Score: 1.4/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 68.1/100.
166,Organic Oats Herbal Tea Bag,Food,Organic Oats,550,126,50,Plastic Bag,USDA Organic,0.10844195727837304,China,3.4716838024608125,4.488752556237219,1.0,1.0,2.7881309076094096,60.21474629994983,18.94,Product Name: Organic Oats Herbal Tea Bag. Category: Food. Material: Organic Oats. Packaging: Plastic Bag. Manufactured in: China. Eco Score: 3.5/5. Carbon Footprint Score: 4.5/5. Recyclability Score: 1.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 60.2/100.
167,Bamboo Fiber Organic Soap,Personal Care,Bamboo Fiber,350,226,95,Paper Box,Leaping Bunny,0.15812461611956594,Germany,1.946401483229395,4.693251533742331,2.4,2.0,2.8718959050915176,62.52040431995122,26.22,Product Name: Bamboo Fiber Organic Soap. Category: Personal Care. Material: Bamboo Fiber. Packaging: Paper Box. Manufactured in: Germany. Eco Score: 1.9/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 2.4/5. Packaging Score: 2.0/5. Overall Sustainability Index: 62.5/100.
168,Aluminum Solar Powerbank,Electronics,Aluminum,3195,1091,0,None,Energy Star,0.5612502559202894,France,0.7277094218776335,1.7842535787321063,2.5,5.0,2.253588900182922,45.50130866493078,85.29,Product Name: Aluminum Solar Powerbank. Category: Electronics. Material: Aluminum. Packaging: None. Manufactured in: France. Eco Score: 0.7/5. Carbon Footprint Score: 1.8/5. Recyclability Score: 2.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 45.5/100.
169,Recycled Polyester Jeans,Apparel,Recycled Polyester,1024,3848,92,Compostable Bag,Fair Trade,0.71398348461066,USA,2.530675880667453,4.004089979550102,4.34,5.0,3.8284297580652664,88.84930082571223,107.67,Product Name: Recycled Polyester Jeans. Category: Apparel. Material: Recycled Polyester. Packaging: Compostable Bag. Manufactured in: USA. Eco Score: 2.5/5. Carbon Footprint Score: 4.0/5. Recyclability Score: 4.3/5. Packaging Score: 5.0/5. Overall Sustainability Index: 88.8/100.
170,Local Fruits Herbal Tea Bag,Food,Local Fruits,139,183,95,Plastic Bag,None,0.1274141813963011,Germany,0.0,4.908997955010225,1.9,1.0,2.052699386503068,39.97176133283578,21.72,Product Name: Local Fruits Herbal Tea Bag. Category: Food. Material: Local Fruits. Packaging: Plastic Bag. Manufactured in: Germany. Eco Score: 0.0/5. Carbon Footprint Score: 4.9/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 40.0/100.
171,Cork Cutting Board,Home Goods,Cork,208,823,80,None,None,0.34197775199617825,Portugal,0.0,4.838445807770961,3.1,5.0,3.0715337423312885,68.01549886258435,53.16,Product Name: Cork Cutting Board. Category: Home Goods. Material: Cork. Packaging: None. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 68.0/100.
172,Recycled Polyester Sweater,Apparel,Recycled Polyester,910,1250,95,Glass Jar,GRS,0.4286494233262813,Brazil,2.6875105342996797,4.120654396728016,4.4,3.0,3.522449479308309,80.4270969830042,65.86,Product Name: Recycled Polyester Sweater. Category: Apparel. Material: Recycled Polyester. Packaging: Glass Jar. Manufactured in: Brazil. Eco Score: 2.7/5. Carbon Footprint Score: 4.1/5. Recyclability Score: 4.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 80.4/100.
173,Local Fruits Granola Bar,Food,Local Fruits,63,468,80,Plastic Bag,Fair Trade,0.13321504128847333,Portugal,1.3852182706893645,4.986707566462168,1.6,1.0,2.4315777511454595,50.40050802060752,22.57,Product Name: Local Fruits Granola Bar. Category: Food. Material: Local Fruits. Packaging: Plastic Bag. Manufactured in: Portugal. Eco Score: 1.4/5. Carbon Footprint Score: 5.0/5. Recyclability Score: 1.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 50.4/100.
174,Ancient Grains Dried Fruit Mix,Food,Ancient Grains,196,64,95,None,USDA Organic,0.08626219886712619,Portugal,1.4873588403842912,4.850715746421268,3.4,5.0,3.581422376041668,82.0503445972004,15.69,Product Name: Ancient Grains Dried Fruit Mix. Category: Food. Material: Ancient Grains. Packaging: None. Manufactured in: Portugal. Eco Score: 1.5/5. Carbon Footprint Score: 4.9/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 82.1/100.
175,Organic Herbs Reusable Makeup Pads,Personal Care,Organic Herbs,598,361,50,Plastic Film,None,0.09963829932437042,Portugal,1.9122703522669813,4.439672801635992,1.0,1.0,2.305582946170892,46.932461207495955,17.65,Product Name: Organic Herbs Reusable Makeup Pads. Category: Personal Care. Material: Organic Herbs. Packaging: Plastic Film. Manufactured in: Portugal. Eco Score: 1.9/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 1.0/5. Packaging Score: 1.0/5. Overall Sustainability Index: 46.9/100.
176,Local Fruits Granola Bar,Food,Local Fruits,381,314,95,Recyclable Cardboard,None,0.15962601515048114,China,0.0,4.661554192229039,3.4,3.0,2.6784662576687115,57.19619216341537,26.44,Product Name: Local Fruits Granola Bar. Category: Food. Material: Local Fruits. Packaging: Recyclable Cardboard. Manufactured in: China. Eco Score: 0.0/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 57.2/100.
177,Shea Butter Reusable Makeup Pads,Personal Care,Shea Butter,201,59,80,Paper Box,None,0.1594212789189927,Brazil,0.0,4.84560327198364,2.1,2.0,2.273680981595092,46.05434955359535,26.41,Product Name: Shea Butter Reusable Makeup Pads. Category: Personal Care. Material: Shea Butter. Packaging: Paper Box. Manufactured in: Brazil. Eco Score: 0.0/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 2.1/5. Packaging Score: 2.0/5. Overall Sustainability Index: 46.1/100.
178,Local Fruits Dried Fruit Mix,Food,Local Fruits,384,427,80,Paper Box,Fair Trade,0.14577219681976386,Brazil,1.3955840215742457,4.658486707566462,2.1,2.0,2.6362212187422123,56.033384120271116,24.41,Product Name: Local Fruits Dried Fruit Mix. Category: Food. Material: Local Fruits. Packaging: Paper Box. Manufactured in: Brazil. Eco Score: 1.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 2.1/5. Packaging Score: 2.0/5. Overall Sustainability Index: 56.0/100.
179,Aluminum LED Desk Lamp,Electronics,Aluminum,2029,2568,0,Compostable Bag,RoHS,0.7751996178257012,Portugal,0.0,2.976482617586912,2.5,5.0,2.3929447852760735,49.33712342954111,116.64,Product Name: Aluminum LED Desk Lamp. Category: Electronics. Material: Aluminum. Packaging: Compostable Bag. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 3.0/5. Recyclability Score: 2.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 49.3/100.
180,Local Fruits Quinoa Pack,Food,Local Fruits,367,325,80,Glass Jar,Fair Trade,0.07431925203030097,Germany,1.4213719871902917,4.675869120654397,3.1,3.0,3.049172332353407,67.39999398818793,13.94,Product Name: Local Fruits Quinoa Pack. Category: Food. Material: Local Fruits. Packaging: Glass Jar. Manufactured in: Germany. Eco Score: 1.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 3.1/5. Packaging Score: 3.0/5. Overall Sustainability Index: 67.4/100.
181,Hemp T-Shirt,Apparel,Hemp,827,3113,0,Compostable Bag,GOTS,0.6963761687026547,France,1.7165009270183718,4.205521472392638,1.5,5.0,3.076606719823303,68.15513417078391,105.09,Product Name: Hemp T-Shirt. Category: Apparel. Material: Hemp. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 1.7/5. Carbon Footprint Score: 4.2/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 68.2/100.
182,Hemp Activewear Pants,Apparel,Hemp,1086,4466,50,Glass Jar,None,0.7148024295366138,Vietnam,0.0,3.9406952965235176,2.5,3.0,2.2822085889570554,46.28907464040424,107.79,Product Name: Hemp Activewear Pants. Category: Apparel. Material: Hemp. Packaging: Glass Jar. Manufactured in: Vietnam. Eco Score: 0.0/5. Carbon Footprint Score: 3.9/5. Recyclability Score: 2.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 46.3/100.
183,Clay Reusable Straws,Home Goods,Clay,332,325,100,Compostable Bag,Fair Trade,0.3282604244864533,France,1.4213719871902917,4.711656441717792,3.5,5.0,3.539908528672425,80.90766283267872,51.15,Product Name: Clay Reusable Straws. Category: Home Goods. Material: Clay. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 1.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 3.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 80.9/100.
184,Organic Wool Socks,Apparel,Organic Wool,1486,3212,95,Glass Jar,Fair Trade,0.6417798403057394,France,2.691471430979268,3.5316973415132926,3.4,3.0,3.1469506317477687,70.09137257061863,97.09,Product Name: Organic Wool Socks. Category: Apparel. Material: Organic Wool. Packaging: Glass Jar. Manufactured in: France. Eco Score: 2.7/5. Carbon Footprint Score: 3.5/5. Recyclability Score: 3.4/5. Packaging Score: 3.0/5. Overall Sustainability Index: 70.1/100.
185,Organic Cocoa Dried Fruit Mix,Food,Organic Cocoa,383,139,0,Recyclable Cardboard,USDA Organic,0.022316249232239134,Brazil,3.468397100960728,4.659509202453988,1.5,3.0,3.338371891024415,75.36030320891103,6.32,Product Name: Organic Cocoa Dried Fruit Mix. Category: Food. Material: Organic Cocoa. Packaging: Recyclable Cardboard. Manufactured in: Brazil. Eco Score: 3.5/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 1.5/5. Packaging Score: 3.0/5. Overall Sustainability Index: 75.4/100.
186,Clay Dinner Set,Home Goods,Clay,684,806,0,None,None,0.08974271480242953,Portugal,0.0,4.3517382413087935,1.5,5.0,2.6055214723926383,55.18836390287037,16.2,Product Name: Clay Dinner Set. Category: Home Goods. Material: Clay. Packaging: None. Manufactured in: Portugal. Eco Score: 0.0/5. Carbon Footprint Score: 4.4/5. Recyclability Score: 1.5/5. Packaging Score: 5.0/5. Overall Sustainability Index: 55.2/100.
187,Recycled Copper Bamboo Keyboard,Electronics,Recycled Copper,1625,716,94,Compostable Bag,Energy Star,0.6950112604927319,Germany,2.822518118995449,3.38957055214724,4.38,5.0,3.7396266013428066,86.40496588088862,104.89,Product Name: Recycled Copper Bamboo Keyboard. Category: Electronics. Material: Recycled Copper. Packaging: Compostable Bag. Manufactured in: Germany. Eco Score: 2.8/5. Carbon Footprint Score: 3.4/5. Recyclability Score: 4.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 86.4/100.
188,Bio-Plastic Solar Powerbank,Electronics,Bio-Plastic,1807,1859,95,Plastic Film,RoHS,0.9515457585477375,Brazil,0.0,3.2034764826175866,1.9,1.0,1.541042944785276,25.888256124303034,142.48,Product Name: Bio-Plastic Solar Powerbank. Category: Electronics. Material: Bio-Plastic. Packaging: Plastic Film. Manufactured in: Brazil. Eco Score: 0.0/5. Carbon Footprint Score: 3.2/5. Recyclability Score: 1.9/5. Packaging Score: 1.0/5. Overall Sustainability Index: 25.9/100.
189,Clay Coffee Mug,Home Goods,Clay,716,544,80,None,None,0.13205486931003887,Japan,0.0,4.319018404907975,3.1,5.0,2.9157055214723924,63.72627785183217,22.4,Product Name: Clay Coffee Mug. Category: Home Goods. Material: Clay. Packaging: None. Manufactured in: Japan. Eco Score: 0.0/5. Carbon Footprint Score: 4.3/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 63.7/100.
190,Reclaimed Wood Bento Box,Home Goods,Reclaimed Wood,1368,587,80,Compostable Bag,Fair Trade,0.46249914693236877,Germany,2.355132310803978,3.6523517382413084,3.1,5.0,3.422245214713586,77.66894294198589,70.82,Product Name: Reclaimed Wood Bento Box. Category: Home Goods. Material: Reclaimed Wood. Packaging: Compostable Bag. Manufactured in: Germany. Eco Score: 2.4/5. Carbon Footprint Score: 3.7/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 77.7/100.
191,Fair Trade Coffee Granola Bar,Food,Fair Trade Coffee,50,156,95,None,Fair Trade,0.17300211560772535,Brazil,1.464099106691387,5.0,3.4,5.0,3.6192297320074163,83.09100401482999,28.4,Product Name: Fair Trade Coffee Granola Bar. Category: Food. Material: Fair Trade Coffee. Packaging: None. Manufactured in: Brazil. Eco Score: 1.5/5. Carbon Footprint Score: 5.0/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 83.1/100.
192,Bamboo Fiber Solid Shampoo Bar,Personal Care,Bamboo Fiber,210,178,95,Compostable Bag,Leaping Bunny,0.18269296389817785,Germany,1.9585369964604753,4.83640081799591,3.4,5.0,3.7184813443369156,85.82293600127169,29.82,Product Name: Bamboo Fiber Solid Shampoo Bar. Category: Personal Care. Material: Bamboo Fiber. Packaging: Compostable Bag. Manufactured in: Germany. Eco Score: 2.0/5. Carbon Footprint Score: 4.8/5. Recyclability Score: 3.4/5. Packaging Score: 5.0/5. Overall Sustainability Index: 85.8/100.
193,Organic Herbs Solid Shampoo Bar,Personal Care,Organic Herbs,430,111,80,Plastic Film,USDA Organic,0.05991947041561456,Brazil,3.475476150345525,4.6114519427402865,1.6,1.0,2.9460784279257437,64.56230169782917,11.83,Product Name: Organic Herbs Solid Shampoo Bar. Category: Personal Care. Material: Organic Herbs. Packaging: Plastic Film. Manufactured in: Brazil. Eco Score: 3.5/5. Carbon Footprint Score: 4.6/5. Recyclability Score: 1.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 64.6/100.
194,Organic Canvas Slippers,Footwear,Organic Canvas,2188,4712,80,Compostable Bag,GRS,0.16767897358902614,France,1.812236642508006,2.813905930470347,3.1,5.0,3.007842771893506,66.26238477906861,27.62,Product Name: Organic Canvas Slippers. Category: Footwear. Material: Organic Canvas. Packaging: Compostable Bag. Manufactured in: France. Eco Score: 1.8/5. Carbon Footprint Score: 2.8/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 66.3/100.
195,Tencel Activewear Pants,Apparel,Tencel,942,1916,80,Plastic Film,GOTS,0.3541254350644919,Kenya,1.0191302882184392,4.087934560327199,1.6,1.0,2.0521194545636914,39.955798522983564,54.94,Product Name: Tencel Activewear Pants. Category: Apparel. Material: Tencel. Packaging: Plastic Film. Manufactured in: Kenya. Eco Score: 1.0/5. Carbon Footprint Score: 4.1/5. Recyclability Score: 1.6/5. Packaging Score: 1.0/5. Overall Sustainability Index: 40.0/100.
196,Organic Cotton Jeans,Apparel,Organic Cotton,2090,4015,80,None,OEKO-TEX,0.5603630655838395,China,1.988454407550986,2.9141104294478524,3.1,5.0,3.0907694510996517,68.54496782366994,85.16,Product Name: Organic Cotton Jeans. Category: Apparel. Material: Organic Cotton. Packaging: None. Manufactured in: China. Eco Score: 2.0/5. Carbon Footprint Score: 2.9/5. Recyclability Score: 3.1/5. Packaging Score: 5.0/5. Overall Sustainability Index: 68.5/100.
197,Recycled Rubber Casual Sneakers,Footwear,Recycled Rubber,1253,2947,91,Recyclable Cardboard,GRS,0.09991128096635501,Kenya,2.2584695769425247,3.7699386503067482,4.32,3.0,3.2725224681747815,73.54777704082812,17.69,Product Name: Recycled Rubber Casual Sneakers. Category: Footwear. Material: Recycled Rubber. Packaging: Recyclable Cardboard. Manufactured in: Kenya. Eco Score: 2.3/5. Carbon Footprint Score: 3.8/5. Recyclability Score: 4.3/5. Packaging Score: 3.0/5. Overall Sustainability Index: 73.5/100.
198,Organic Aloe Organic Soap,Personal Care,Organic Aloe,392,335,95,Paper Box,Fair Trade,0.137309765918242,Brazil,3.41884375526715,4.6503067484662575,2.4,2.0,3.3007451511200223,74.32461530543321,23.17,Product Name: Organic Aloe Organic Soap. Category: Personal Care. Material: Organic Aloe. Packaging: Paper Box. Manufactured in: Brazil. Eco Score: 3.4/5. Carbon Footprint Score: 4.7/5. Recyclability Score: 2.4/5. Packaging Score: 2.0/5. Overall Sustainability Index: 74.3/100.
